Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Quantity;Minimal quantity
773;Size:select:5;36:5;24;1
773;Size:select:6;37:6;21;1
773;Size:select:7;38:7;16;1
773;Size:select:8;39:8;23;1
774;Size:select:1;One Size:1;16;1
775;Size:select:1;37:1;11;1
775;Size:select:2;39:2;0;1
775;Size:select:3;40:3;2;1
775;Size:select:4;41:4;6;1
775;Size:select:5;42:5;20;1
776;Size:select:1;122/134:1;13;1
776;Size:select:2;134/140:2;4;1
776;Size:select:3;152/164:3;19;1
776;Size:select:4;164/176:4;29;1
777;Size:select:1;104/110:1;1;1
777;Size:select:2;116/122:2;2;1
777;Size:select:3;128/134:3;7;1
777;Size:select:4;140/146:4;18;1
777;Size:select:5;152/158:5;17;1
777;Size:select:6;164/176:6;1;1
778;Size:select:1;One Size:1;21;1
779;Size:select:1;36:1;6;1
779;Size:select:2;38:2;12;1
779;Size:select:3;40:3;24;1
779;Size:select:4;42:4;24;1
779;Size:select:5;36 2/3:5;17;1
779;Size:select:6;37 1/3:6;18;1
779;Size:select:7;38 2/3:7;15;1
779;Size:select:8;39 1/3:8;21;1
779;Size:select:9;40 2/3:9;26;1
779;Size:select:10;41 1/3:10;1;1
780;Size:select:1;42x32:1;3;1
780;Size:select:2;44x32:2;19;1
780;Size:select:3;46x32:3;16;1
780;Size:select:4;48x32:4;1;1
780;Size:select:5;50x32:5;2;1
780;Size:select:6;52x32:6;25;1
780;Size:select:7;54x32:7;21;1
781;Size:select:1;36:1;17;1
781;Size:select:2;38:2;0;1
781;Size:select:3;40:3;12;1
781;Size:select:4;42:4;23;1
781;Size:select:5;44:5;0;1
781;Size:select:6;46:6;11;1
782;Size:select:1;XS:1;24;1
782;Size:select:2;S:2;20;1
782;Size:select:3;M:3;7;1
782;Size:select:4;L:4;16;1
782;Size:select:5;XL:5;20;1
782;Size:select:6;XXL:6;23;1
783;Size:select:1;44:1;18;1
783;Size:select:2;46:2;13;1
783;Size:select:3;48:3;23;1
783;Size:select:4;50:4;2;1
783;Size:select:5;52:5;1;1
783;Size:select:6;54:6;17;1
784;Size:select:1;One Size:1;8;1
785;Size:select:1;36:1;22;1
785;Size:select:2;38:2;28;1
785;Size:select:3;40:3;29;1
785;Size:select:4;42:4;23;1
785;Size:select:5;44:5;15;1
785;Size:select:6;46:6;11;1
785;Size:select:7;48:7;9;1
785;Size:select:8;50:8;19;1
785;Size:select:9;36 2/3:9;9;1
785;Size:select:10;37 1/3:10;15;1
785;Size:select:11;38 2/3:11;3;1
785;Size:select:12;39 1/3:12;28;1
785;Size:select:13;40 2/3:13;28;1
785;Size:select:14;41 1/3:14;6;1
785;Size:select:15;42 2/3:15;15;1
785;Size:select:16;43 1/3:16;1;1
785;Size:select:17;44 2/3:17;17;1
785;Size:select:18;45 1/3:18;19;1
785;Size:select:19;46 2/3:19;27;1
785;Size:select:20;47 1/3:20;5;1
785;Size:select:21;48 2/3:21;1;1
785;Size:select:22;49 1/3:22;0;1
785;Size:select:23;50 2/3:23;4;1
785;Size:select:24;51 1/3:24;9;1
785;Size:select:25;52 2/3:25;1;1
785;Size:select:26;53 1/3:26;24;1
785;Size:select:27;54 2/3:27;28;1
785;Size:select:28;55 2/3:28;8;1
786;Size:select:1;19:1;17;1
786;Size:select:2;20:2;10;1
786;Size:select:3;23:3;16;1
786;Size:select:4;24:4;15;1
786;Size:select:5;25:5;13;1
786;Size:select:6;26:6;24;1
786;Size:select:7;27:7;3;1
787;Size:select:1;23:1;23;1
787;Size:select:2;25:2;17;1
787;Size:select:3;26:3;7;1
787;Size:select:4;27:4;26;1
787;Size:select:5;28:5;12;1
787;Size:select:6;29:6;20;1
787;Size:select:7;30:7;21;1
787;Size:select:8;31:8;15;1
787;Size:select:9;32:9;5;1
788;Size:select:1;XS:1;4;1
788;Size:select:2;S:2;18;1
788;Size:select:3;M:3;22;1
788;Size:select:4;L:4;16;1
788;Size:select:5;XL:5;2;1
788;Size:select:6;XXL:6;12;1
789;Size:select:1;XS:1;6;1
789;Size:select:2;S:2;13;1
789;Size:select:3;M:3;3;1
789;Size:select:4;L:4;11;1
790;Size:select:1;24x32:1;7;1
790;Size:select:2;25x32:2;21;1
790;Size:select:3;26x34:3;23;1
790;Size:select:4;27x32:4;19;1
790;Size:select:5;28x32:5;21;1
790;Size:select:6;28x34:6;20;1
790;Size:select:7;29x32:7;13;1
790;Size:select:8;29x34:8;1;1
790;Size:select:9;30x30:9;1;1
790;Size:select:10;30x32:10;29;1
790;Size:select:11;30x34:11;28;1
790;Size:select:12;31x32:12;18;1
790;Size:select:13;31x34:13;14;1
790;Size:select:14;32x32:14;4;1
790;Size:select:15;32x34:15;3;1
791;Size:select:1;70:1;22;1
791;Size:select:2;75:2;13;1
791;Size:select:3;80:3;10;1
792;Size:select:1;S:1;22;1
792;Size:select:2;M:2;14;1
792;Size:select:3;L:3;14;1
792;Size:select:4;XL:4;9;1
793;Size:select:1;S:1;15;1
793;Size:select:2;M:2;29;1
793;Size:select:3;L:3;5;1
793;Size:select:4;XL:4;13;1
793;Size:select:5;XXL:5;2;1
794;Size:select:1;27x30:1;11;1
794;Size:select:2;27x32:2;6;1
794;Size:select:3;28x30:3;4;1
794;Size:select:4;28x32:4;3;1
794;Size:select:5;29x30:5;2;1
794;Size:select:6;29x32:6;11;1
794;Size:select:7;29x34:7;1;1
794;Size:select:8;30x30:8;16;1
794;Size:select:9;30x32:9;11;1
794;Size:select:10;30x34:10;29;1
794;Size:select:11;31x30:11;28;1
794;Size:select:12;31x32:12;15;1
794;Size:select:13;31x34:13;6;1
794;Size:select:14;32x30:14;29;1
794;Size:select:15;32x32:15;19;1
794;Size:select:16;32x34:16;20;1
794;Size:select:17;33x30:17;16;1
794;Size:select:18;33x32:18;6;1
794;Size:select:19;33x34:19;16;1
794;Size:select:20;33x36:20;3;1
794;Size:select:21;34x30:21;18;1
794;Size:select:22;34x32:22;13;1
794;Size:select:23;34x34:23;9;1
794;Size:select:24;34x36:24;29;1
794;Size:select:25;36x32:25;25;1
794;Size:select:26;36x34:26;21;1
794;Size:select:27;36x36:27;19;1
795;Size:select:1;One Size:1;26;1
796;Size:select:1;XS:1;28;1
796;Size:select:2;S:2;6;1
796;Size:select:3;M:3;24;1
796;Size:select:4;L:4;13;1
797;Size:select:1;S:1;8;1
797;Size:select:2;M:2;18;1
797;Size:select:3;L:3;1;1
798;Size:select:1;36.5:1;24;1
798;Size:select:2;37.5:2;26;1
798;Size:select:3;38:3;25;1
798;Size:select:4;38.5:4;26;1
798;Size:select:5;39:5;6;1
798;Size:select:6;40:6;12;1
798;Size:select:7;40.5:7;17;1
798;Size:select:8;41:8;21;1
798;Size:select:9;42:9;23;1
798;Size:select:10;42.5:10;14;1
798;Size:select:11;43:11;25;1
799;Size:select:1;68/74:1;15;1
799;Size:select:2;74/80:2;14;1
799;Size:select:3;80/86:3;25;1
799;Size:select:4;92/98:4;18;1
799;Size:select:5;98/104:5;29;1
800;Size:select:1;29:1;23;1
800;Size:select:2;30:2;19;1
800;Size:select:3;31:3;10;1
800;Size:select:4;32:4;14;1
800;Size:select:5;33:5;27;1
800;Size:select:6;34:6;26;1
800;Size:select:7;36:7;5;1
801;Size:select:1;XS:1;8;1
801;Size:select:2;S:2;11;1
801;Size:select:3;M:3;22;1
801;Size:select:4;L:4;5;1
802;Size:select:1;18:1;17;1
802;Size:select:2;19:2;4;1
802;Size:select:3;20:3;5;1
802;Size:select:4;21:4;15;1
802;Size:select:5;22:5;7;1
802;Size:select:6;23:6;18;1
802;Size:select:7;24:7;27;1
802;Size:select:8;25:8;24;1
802;Size:select:9;26:9;23;1
803;Size:select:1;XS:1;20;1
803;Size:select:2;S:2;9;1
803;Size:select:3;M:3;9;1
803;Size:select:4;L:4;20;1
804;Size:select:1;35.5:1;0;1
804;Size:select:2;36:2;21;1
804;Size:select:3;36.5:3;16;1
804;Size:select:4;37.5:4;15;1
804;Size:select:5;38:5;0;1
804;Size:select:6;38.5:6;5;1
804;Size:select:7;39:7;4;1
804;Size:select:8;40:8;1;1
805;Size:select:1;24:1;9;1
805;Size:select:2;26:2;7;1
805;Size:select:3;27:3;1;1
805;Size:select:4;28:4;24;1
805;Size:select:5;29:5;27;1
805;Size:select:6;30:6;4;1
805;Size:select:7;31:7;3;1
805;Size:select:8;32:8;27;1
805;Size:select:9;33:9;21;1
805;Size:select:10;34:10;17;1
805;Size:select:11;35:11;15;1
806;Size:select:1;XS:1;14;1
806;Size:select:2;S:2;7;1
806;Size:select:3;M:3;29;1
806;Size:select:4;L:4;16;1
806;Size:select:5;XL:5;17;1
806;Size:select:6;XXL:6;29;1
806;Size:select:7;3XL:7;18;1
807;Size:select:1;One Size:1;27;1
808;Size:select:1;34:1;16;1
808;Size:select:2;36:2;0;1
808;Size:select:3;38:3;25;1
808;Size:select:4;40:4;8;1
809;Size:select:1;XXS:1;13;1
809;Size:select:2;XS:2;10;1
809;Size:select:3;S:3;19;1
809;Size:select:4;M:4;13;1
809;Size:select:5;L:5;6;1
809;Size:select:6;XL:6;10;1
810;Size:select:1;46:1;20;1
810;Size:select:2;48:2;7;1
810;Size:select:3;50:3;5;1
810;Size:select:4;52:4;18;1
810;Size:select:5;54:5;4;1
810;Size:select:6;56:6;8;1
811;Size:select:1;One Size:1;27;1
812;Size:select:1;XS:1;3;1
812;Size:select:2;S:2;20;1
812;Size:select:3;M:3;9;1
812;Size:select:4;L:4;13;1
812;Size:select:5;XL:5;24;1
812;Size:select:6;XXL:6;26;1
813;Size:select:1;XS:1;2;1
813;Size:select:2;S:2;3;1
813;Size:select:3;M:3;24;1
813;Size:select:4;L:4;24;1
814;Size:select:1;One Size:1;13;1
815;Size:select:1;XS:1;0;1
815;Size:select:2;S:2;5;1
815;Size:select:3;M:3;28;1
815;Size:select:4;L:4;15;1
816;Size:select:1;36:1;12;1
816;Size:select:2;38:2;8;1
816;Size:select:3;40:3;17;1
816;Size:select:4;42:4;0;1
816;Size:select:5;44:5;14;1
817;Size:select:1;XS:1;29;1
817;Size:select:2;S:2;18;1
817;Size:select:3;M:3;13;1
817;Size:select:4;L:4;8;1
817;Size:select:5;XL:5;20;1
818;Size:select:1;XS:1;27;1
818;Size:select:2;S:2;17;1
818;Size:select:3;M:3;1;1
818;Size:select:4;L:4;9;1
818;Size:select:5;XL:5;10;1
818;Size:select:6;XXL:6;26;1
819;Size:select:1;34:1;3;1
819;Size:select:2;36:2;21;1
819;Size:select:3;38:3;19;1
819;Size:select:4;40:4;13;1
819;Size:select:5;42:5;8;1
819;Size:select:6;44:6;9;1
819;Size:select:7;46:7;13;1
820;Size:select:1;S:1;22;1
820;Size:select:2;M:2;4;1
820;Size:select:3;L:3;23;1
821;Size:select:1;36:1;4;1
821;Size:select:2;37:2;18;1
821;Size:select:3;38:3;15;1
821;Size:select:4;39:4;6;1
821;Size:select:5;40:5;12;1
821;Size:select:6;41:6;0;1
821;Size:select:7;42:7;11;1
822;Size:select:1;50/56:1;4;1
822;Size:select:2;56/68:2;24;1
822;Size:select:3;68/80:3;27;1
822;Size:select:4;80/86:4;0;1
822;Size:select:5;86/92:5;3;1
823;Size:select:1;92:1;23;1
823;Size:select:2;98:2;27;1
823;Size:select:3;104:3;15;1
823;Size:select:4;110:4;7;1
823;Size:select:5;116:5;0;1
823;Size:select:6;134:6;23;1
823;Size:select:7;122/128:7;26;1
823;Size:select:8;140-146:8;9;1
823;Size:select:9;152-158:9;0;1
823;Size:select:10;164-176:10;24;1
824;Size:select:1;XS:1;14;1
824;Size:select:2;S:2;28;1
824;Size:select:3;M:3;9;1
824;Size:select:4;L:4;9;1
824;Size:select:5;XL:5;15;1
824;Size:select:6;XXL:6;14;1
825;Size:select:1;One Size:1;7;1
826;Size:select:1;104:1;3;1
826;Size:select:2;116:2;24;1
826;Size:select:3;128:3;24;1
826;Size:select:4;140:4;26;1
826;Size:select:5;152:5;21;1
826;Size:select:6;164:6;25;1
826;Size:select:7;176:7;29;1
827;Size:select:1;104:1;27;1
827;Size:select:2;116:2;1;1
827;Size:select:3;128:3;7;1
827;Size:select:4;140:4;26;1
827;Size:select:5;152:5;5;1
827;Size:select:6;164:6;26;1
827;Size:select:7;176:7;14;1
828;Size:select:1;40:1;12;1
828;Size:select:2;41:2;25;1
828;Size:select:3;42:3;29;1
828;Size:select:4;43:4;27;1
828;Size:select:5;45:5;21;1
828;Size:select:6;46:6;28;1
829;Size:select:1;34:1;1;1
829;Size:select:2;36:2;8;1
829;Size:select:3;38:3;20;1
829;Size:select:4;40:4;26;1
830;Size:select:1;XS:1;24;1
830;Size:select:2;S:2;22;1
830;Size:select:3;M:3;10;1
830;Size:select:4;L:4;3;1
830;Size:select:5;XL:5;17;1
830;Size:select:6;XXL:6;27;1
832;Size:select:1;M:1;3;1
832;Size:select:2;L:2;15;1
832;Size:select:3;XL:3;27;1
832;Size:select:4;XXL:4;27;1
833;Size:select:1;36:1;21;1
833;Size:select:2;37:2;2;1
833;Size:select:3;38:3;6;1
833;Size:select:4;39:4;7;1
833;Size:select:5;40:5;2;1
833;Size:select:6;41:6;2;1
834;Size:select:1;XS:1;15;1
834;Size:select:2;S:2;9;1
834;Size:select:3;M:3;29;1
834;Size:select:4;L:4;16;1
834;Size:select:5;XL:5;29;1
834;Size:select:6;XXL:6;3;1
836;Size:select:1;34:1;3;1
836;Size:select:2;36:2;9;1
836;Size:select:3;40:3;1;1
837;Size:select:1;44:1;2;1
837;Size:select:2;46:2;10;1
837;Size:select:3;48:3;12;1
837;Size:select:4;50:4;24;1
837;Size:select:5;52:5;16;1
837;Size:select:6;54:6;5;1
838;Size:select:1;80:1;25;1
838;Size:select:2;86:2;4;1
838;Size:select:3;92:3;27;1
838;Size:select:4;98:4;1;1
839;Size:select:1;34:1;29;1
839;Size:select:2;36:2;15;1
839;Size:select:3;38:3;26;1
839;Size:select:4;40:4;10;1
839;Size:select:5;42:5;4;1
840;Size:select:1;34:1;3;1
840;Size:select:2;36:2;11;1
840;Size:select:3;38:3;8;1
840;Size:select:4;40:4;29;1
840;Size:select:5;42:5;23;1
841;Size:select:1;35:1;10;1
841;Size:select:2;36:2;18;1
841;Size:select:3;37:3;22;1
841;Size:select:4;38:4;24;1
841;Size:select:5;39:5;18;1
841;Size:select:6;40:6;12;1
841;Size:select:7;41:7;22;1
841;Size:select:8;42:8;8;1
841;Size:select:9;43:9;3;1
841;Size:select:10;44:10;27;1
841;Size:select:11;45:11;21;1
841;Size:select:12;46:12;18;1
842;Size:select:1;34:1;1;1
842;Size:select:2;36:2;1;1
842;Size:select:3;38:3;14;1
842;Size:select:4;40:4;16;1
842;Size:select:5;42:5;21;1
842;Size:select:6;44:6;21;1
842;Size:select:7;46:7;10;1
843;Size:select:1;92:1;21;1
843;Size:select:2;98:2;26;1
843;Size:select:3;104:3;28;1
843;Size:select:4;110:4;9;1
843;Size:select:5;80/86:5;5;1
843;Size:select:6;86/92:6;3;1
844;Size:select:1;35.5:1;17;1
844;Size:select:2;36:2;19;1
844;Size:select:3;37:3;28;1
844;Size:select:4;37.5:4;25;1
844;Size:select:5;38:5;12;1
844;Size:select:6;39:6;17;1
844;Size:select:7;39.5:7;25;1
844;Size:select:8;40:8;4;1
844;Size:select:9;40.5:9;15;1
844;Size:select:10;41:10;21;1
844;Size:select:11;42:11;13;1
845;Size:select:1;32:1;17;1
845;Size:select:2;34:2;17;1
845;Size:select:3;36:3;5;1
845;Size:select:4;38:4;4;1
845;Size:select:5;40:5;13;1
845;Size:select:6;42:6;16;1
845;Size:select:7;44:7;0;1
846;Size:select:1;28:1;29;1
846;Size:select:2;29:2;10;1
846;Size:select:3;30:3;10;1
846;Size:select:4;31:4;13;1
846;Size:select:5;32:5;24;1
846;Size:select:6;33:6;25;1
847;Size:select:1;S:1;17;1
847;Size:select:2;M:2;12;1
847;Size:select:3;L:3;20;1
847;Size:select:4;XL:4;27;1
847;Size:select:5;XXL:5;7;1
848;Size:select:1;37:1;27;1
848;Size:select:2;38:2;11;1
848;Size:select:3;39:3;9;1
848;Size:select:4;40:4;16;1
848;Size:select:5;41:5;21;1
849;Size:select:1;One Size:1;1;1
850;Size:select:1;34:1;22;1
850;Size:select:2;36:2;23;1
850;Size:select:3;38:3;13;1
850;Size:select:4;40:4;21;1
851;Size:select:1;XS:1;9;1
851;Size:select:2;S:2;25;1
851;Size:select:3;M:3;13;1
851;Size:select:4;L:4;15;1
851;Size:select:5;XL:5;10;1
852;Size:select:1;35:1;0;1
852;Size:select:2;36:2;29;1
852;Size:select:3;37:3;4;1
852;Size:select:4;38:4;15;1
852;Size:select:5;39:5;6;1
852;Size:select:6;40:6;8;1
853;Size:select:1;36:1;9;1
853;Size:select:2;38:2;28;1
853;Size:select:3;40:3;9;1
853;Size:select:4;42:4;25;1
853;Size:select:5;44:5;22;1
853;Size:select:6;46:6;3;1
853;Size:select:7;48:7;25;1
853;Size:select:8;36 2/3:8;3;1
853;Size:select:9;38 2/3:9;7;1
853;Size:select:10;39 1/3:10;29;1
853;Size:select:11;40 2/3:11;27;1
853;Size:select:12;41 1/3:12;28;1
853;Size:select:13;42 2/3:13;26;1
853;Size:select:14;43 1/3:14;18;1
853;Size:select:15;44 2/3:15;10;1
853;Size:select:16;45 1/3:16;4;1
853;Size:select:17;46 2/3:17;1;1
853;Size:select:18;47 1/3:18;25;1
853;Size:select:19;48 2/3:19;3;1
853;Size:select:20;49 1/3:20;11;1
854;Size:select:1;30:1;19;1
854;Size:select:2;32:2;2;1
854;Size:select:3;34:3;8;1
854;Size:select:4;36:4;20;1
854;Size:select:5;38:5;15;1
854;Size:select:6;40:6;27;1
854;Size:select:7;42:7;28;1
854;Size:select:8;44:8;14;1
855;Size:select:1;86:1;24;1
855;Size:select:2;116:2;18;1
855;Size:select:3;128:3;8;1
855;Size:select:4;140:4;4;1
855;Size:select:5;152:5;20;1
855;Size:select:6;164:6;29;1
855;Size:select:7;176:7;17;1
856;Size:select:1;44:1;13;1
856;Size:select:2;46:2;0;1
856;Size:select:3;48:3;21;1
856;Size:select:4;50:4;28;1
856;Size:select:5;52:5;27;1
857;Size:select:1;98:1;27;1
857;Size:select:2;110:2;20;1
857;Size:select:3;116:3;6;1
857;Size:select:4;134:4;21;1
857;Size:select:5;122/128:5;12;1
857;Size:select:6;140-146:6;27;1
857;Size:select:7;152-158:7;17;1
857;Size:select:8;164-176:8;27;1
858;Size:select:1;XS:1;0;1
858;Size:select:2;S:2;26;1
858;Size:select:3;M:3;27;1
858;Size:select:4;L:4;8;1
858;Size:select:5;XL:5;12;1
859;Size:select:1;XS:1;25;1
859;Size:select:2;S:2;18;1
859;Size:select:3;M:3;7;1
859;Size:select:4;L:4;19;1
859;Size:select:5;XL:5;19;1
859;Size:select:6;XXL:6;10;1
860;Size:select:1;35/36:1;25;1
860;Size:select:2;37/38:2;5;1
860;Size:select:3;39/40:3;11;1
860;Size:select:4;41/42:4;8;1
861;Size:select:1;XS:1;19;1
861;Size:select:2;S:2;21;1
861;Size:select:3;M:3;22;1
861;Size:select:4;L:4;7;1
861;Size:select:5;XL:5;27;1
861;Size:select:6;XXL:6;1;1
862;Size:select:1;XS:1;26;1
862;Size:select:2;S:2;3;1
862;Size:select:3;M:3;9;1
862;Size:select:4;L:4;26;1
862;Size:select:5;XL:5;6;1
862;Size:select:6;XXL:6;13;1
863;Size:select:1;XS:1;29;1
863;Size:select:2;S:2;26;1
863;Size:select:3;M:3;16;1
863;Size:select:4;L:4;7;1
863;Size:select:5;XL:5;17;1
863;Size:select:6;XXL:6;9;1
863;Size:select:7;3XL:7;0;1
864;Size:select:1;75:1;13;1
864;Size:select:2;80:2;27;1
864;Size:select:3;90:3;20;1
864;Size:select:4;95:4;29;1
864;Size:select:5;105:5;22;1
865;Size:select:1;XS:1;25;1
865;Size:select:2;S:2;10;1
865;Size:select:3;M:3;9;1
865;Size:select:4;L:4;23;1
866;Size:select:1;75:1;11;1
866;Size:select:2;80:2;11;1
866;Size:select:3;85:3;3;1
866;Size:select:4;90:4;22;1
866;Size:select:5;95:5;16;1
866;Size:select:6;100:6;11;1
867;Size:select:1;116:1;16;1
867;Size:select:2;128:2;0;1
867;Size:select:3;140:3;20;1
867;Size:select:4;152:4;20;1
867;Size:select:5;164:5;20;1
867;Size:select:6;176:6;26;1
868;Size:select:1;62:1;3;1
868;Size:select:2;68:2;22;1
868;Size:select:3;74:3;17;1
868;Size:select:4;80:4;11;1
868;Size:select:5;86:5;5;1
868;Size:select:6;50/56:6;11;1
868;Size:select:7;86/92:7;19;1
869;Size:select:1;42:1;10;1
869;Size:select:2;44:2;3;1
869;Size:select:3;46:3;11;1
869;Size:select:4;48:4;22;1
869;Size:select:5;50:5;15;1
870;Size:select:1;32:1;4;1
870;Size:select:2;34:2;27;1
870;Size:select:3;36:3;10;1
870;Size:select:4;38:4;28;1
870;Size:select:5;40:5;21;1
870;Size:select:6;42:6;0;1
871;Size:select:1;44:1;11;1
871;Size:select:2;46:2;16;1
871;Size:select:3;48:3;21;1
871;Size:select:4;50:4;3;1
871;Size:select:5;52:5;22;1
871;Size:select:6;54:6;28;1
872;Size:select:1;22:1;23;1
872;Size:select:2;23:2;14;1
872;Size:select:3;24:3;26;1
872;Size:select:4;25:4;17;1
872;Size:select:5;26:5;9;1
872;Size:select:6;27:6;16;1
872;Size:select:7;28:7;17;1
872;Size:select:8;29:8;27;1
872;Size:select:9;30:9;19;1
873;Size:select:1;XS:1;4;1
873;Size:select:2;S:2;10;1
873;Size:select:3;M:3;5;1
873;Size:select:4;L:4;3;1
874;Size:select:1;110/116:1;17;1
874;Size:select:2;134/140:2;16;1
874;Size:select:3;146/152:3;14;1
874;Size:select:4;170/176:4;21;1
874;Size:select:5;98/104:5;29;1
875;Size:select:1;25:1;19;1
875;Size:select:2;27:2;29;1
875;Size:select:3;28:3;18;1
875;Size:select:4;29:4;18;1
875;Size:select:5;30:5;17;1
875;Size:select:6;31:6;19;1
875;Size:select:7;32:7;0;1
875;Size:select:8;33:8;18;1
875;Size:select:9;34:9;8;1
876;Size:select:1;One Size:1;19;1
877;Size:select:1;One Size:1;9;1
878;Size:select:1;34.5:1;3;1
878;Size:select:2;35:2;4;1
878;Size:select:3;36:3;29;1
878;Size:select:4;36.5:4;29;1
878;Size:select:5;37:5;19;1
878;Size:select:6;38:6;18;1
878;Size:select:7;38.5:7;21;1
878;Size:select:8;39:8;14;1
878;Size:select:9;40:9;1;1
878;Size:select:10;40.5:10;1;1
878;Size:select:11;41:11;17;1
878;Size:select:12;42:12;24;1
878;Size:select:13;42.5:13;25;1
878;Size:select:14;43:14;25;1
878;Size:select:15;44:15;29;1
878;Size:select:16;46:16;16;1
878;Size:select:17;47:17;5;1
879;Size:select:1;38:1;25;1
879;Size:select:2;39:2;4;1
879;Size:select:3;40:3;13;1
879;Size:select:4;41:4;27;1
879;Size:select:5;42:5;24;1
879;Size:select:6;43:6;22;1
879;Size:select:7;45:7;13;1
879;Size:select:8;46:8;23;1
880;Size:select:1;42:1;9;1
880;Size:select:2;44:2;5;1
880;Size:select:3;46:3;26;1
880;Size:select:4;48:4;7;1
880;Size:select:5;50:5;17;1
880;Size:select:6;52:6;21;1
880;Size:select:7;54:7;7;1
881;Size:select:1;S:1;27;1
881;Size:select:2;M:2;18;1
881;Size:select:3;L:3;16;1
881;Size:select:4;XL:4;29;1
881;Size:select:5;XXL:5;11;1
882;Size:select:1;36:1;5;1
882;Size:select:2;37:2;14;1
882;Size:select:3;37.5:3;29;1
882;Size:select:4;38:4;25;1
882;Size:select:5;38.5:5;29;1
882;Size:select:6;39:6;20;1
882;Size:select:7;40:7;27;1
882;Size:select:8;40.5:8;2;1
882;Size:select:9;42:9;4;1
883;Size:select:1;S:1;23;1
883;Size:select:2;M:2;22;1
883;Size:select:3;L:3;17;1
883;Size:select:4;XL:4;3;1
883;Size:select:5;XXL:5;25;1
884;Size:select:1;22:1;22;1
884;Size:select:2;23:2;4;1
884;Size:select:3;24:3;6;1
884;Size:select:4;25:4;12;1
884;Size:select:5;26:5;9;1
885;Size:select:1;28:1;12;1
885;Size:select:2;28.5:2;15;1
885;Size:select:3;29.5:3;6;1
885;Size:select:4;30:4;9;1
885;Size:select:5;31.5:5;13;1
885;Size:select:6;32:6;25;1
885;Size:select:7;33.5:7;7;1
885;Size:select:8;34:8;14;1
887;Size:select:1;36:1;9;1
887;Size:select:2;37:2;9;1
887;Size:select:3;37.5:3;27;1
887;Size:select:4;38:4;7;1
887;Size:select:5;38.5:5;9;1
887;Size:select:6;39:6;29;1
887;Size:select:7;40:7;5;1
887;Size:select:8;40.5:8;0;1
887;Size:select:9;41:9;11;1
887;Size:select:10;42:10;4;1
887;Size:select:11;42.5:11;18;1
888;Size:select:1;36:1;27;1
888;Size:select:2;37:2;4;1
888;Size:select:3;38:3;24;1
888;Size:select:4;39:4;10;1
888;Size:select:5;40:5;18;1
888;Size:select:6;41:6;16;1
889;Size:select:1;42:1;12;1
889;Size:select:2;44:2;8;1
889;Size:select:3;46:3;4;1
889;Size:select:4;48:4;21;1
889;Size:select:5;50:5;28;1
889;Size:select:6;52:6;3;1
889;Size:select:7;54:7;21;1
890;Size:select:1;XS:1;6;1
890;Size:select:2;S:2;6;1
890;Size:select:3;M:3;17;1
890;Size:select:4;L:4;25;1
890;Size:select:5;XL:5;28;1
890;Size:select:6;XXL:6;4;1
891;Size:select:1;36:1;15;1
891;Size:select:2;40:2;29;1
891;Size:select:3;42:3;21;1
891;Size:select:4;44:4;6;1
891;Size:select:5;46:5;18;1
892;Size:select:1;XS:1;23;1
892;Size:select:2;S:2;7;1
892;Size:select:3;M:3;16;1
892;Size:select:4;L:4;12;1
893;Size:select:1;42:1;17;1
893;Size:select:2;44:2;27;1
893;Size:select:3;46:3;25;1
893;Size:select:4;48:4;11;1
893;Size:select:5;50:5;29;1
893;Size:select:6;52:6;18;1
893;Size:select:7;54:7;14;1
894;Size:select:1;24x29:1;4;1
894;Size:select:2;24x31:2;18;1
894;Size:select:3;25x29:3;4;1
894;Size:select:4;25x31:4;17;1
894;Size:select:5;26x29:5;23;1
894;Size:select:6;27x29:6;0;1
894;Size:select:7;27x31:7;16;1
894;Size:select:8;28x29:8;3;1
894;Size:select:9;28x31:9;22;1
894;Size:select:10;29x29:10;10;1
894;Size:select:11;30x29:11;5;1
894;Size:select:12;31x29:12;5;1
894;Size:select:13;32x29:13;1;1
895;Size:select:1;36:1;2;1
895;Size:select:2;38:2;12;1
895;Size:select:3;40:3;9;1
895;Size:select:4;42:4;1;1
895;Size:select:5;44:5;6;1
895;Size:select:6;36 2/3:6;18;1
895;Size:select:7;37 1/3:7;18;1
895;Size:select:8;38 2/3:8;6;1
895;Size:select:9;39 1/3:9;28;1
895;Size:select:10;40 2/3:10;6;1
895;Size:select:11;41 1/3:11;17;1
895;Size:select:12;42 2/3:12;11;1
895;Size:select:13;43 1/3:13;29;1
896;Size:select:1;24x32:1;29;1
896;Size:select:2;25x32:2;21;1
896;Size:select:3;26x32:3;6;1
896;Size:select:4;27x30:4;26;1
896;Size:select:5;27x32:5;17;1
896;Size:select:6;28x30:6;3;1
896;Size:select:7;28x32:7;3;1
896;Size:select:8;29x30:8;21;1
896;Size:select:9;29x32:9;2;1
896;Size:select:10;30x30:10;28;1
896;Size:select:11;30x32:11;20;1
896;Size:select:12;31x30:12;10;1
896;Size:select:13;32x30:13;11;1
896;Size:select:14;32x32:14;15;1
896;Size:select:15;33x32:15;13;1
897;Size:select:1;25x30:1;17;1
897;Size:select:2;25x32:2;13;1
897;Size:select:3;26x30:3;7;1
897;Size:select:4;26x32:4;17;1
897;Size:select:5;27x30:5;1;1
897;Size:select:6;27x32:6;15;1
897;Size:select:7;27x34:7;10;1
